BANK_ID,TELCO_ID
24321,C-58919
28540,C-64458
14481,C-45558
25134,C-59995
16334,C-48052
27332,C-62868
13511,C-44289
23868,C-58315
26018,C-61169
14047,C-44994
29088,C-65153
17461,C-49584
25063,C-59897
24336,C-58940
20086,C-53185
19472,C-52348
26948,C-62386
21217,C-54731
25754,C-60834
16093,C-47715
21961,C-55753
11154,C-41364
25079,C-59917
29175,C-65258
27405,C-62961
17133,C-49145
18060,C-50396
14891,C-46120
24433,C-59067
26940,C-62374
22103,C-55944
22272,C-56171
20434,C-53676
23535,C-57871
11047,C-41238
25722,C-60796
25666,C-60724
24151,C-58692
20274,C-53449
28601,C-64542
24273,C-58855
16220,C-47906
18787,C-51402
15159,C-46484
22455,C-56413
28700,C-64669
28744,C-64731
20361,C-53577
17190,C-49223
23278,C-57530
20896,C-54285
21744,C-55454
22348,C-56266
26985,C-62439
11105,C-41304
17434,C-49549
27776,C-63450
15942,C-47518
13358,C-44100
24974,C-59778
11167,C-41377
28876,C-64903
19162,C-51912
23876,C-58328
24174,C-58723
22774,C-56845
18692,C-51272
24496,C-59151
16447,C-48206
19211,C-51981
27340,C-62878
23491,C-57809
19034,C-51747
26687,C-62048
18004,C-50324
18825,C-51455
19226,C-52003
19488,C-52371
26054,C-61210
15508,C-46949
28471,C-64361
26226,C-61432
23487,C-57804
29295,C-65403
21943,C-55729
18223,C-50629
20044,C-53131
16720,C-48574
25501,C-60503
17581,C-49743
25223,C-60132
15410,C-46811
25870,C-60980
14195,C-45194
13043,C-43689
26828,C-62230
25085,C-59930
24377,C-58991
25303,C-60235
26010,C-61160
29135,C-65211
28107,C-63902
28180,C-63992
27348,C-62887
26641,C-61982
12397,C-42884
28319,C-64167
23510,C-57839
24842,C-59606
26204,C-61404
16357,C-48089
19964,C-53029
28732,C-64715
21179,C-54685
22506,C-56484
23570,C-57922
26597,C-61922
23219,C-57455
27011,C-62471
22200,C-56076
24229,C-58798
20738,C-54067
28616,C-64560
13019,C-43656
12856,C-43463
15497,C-46929
12899,C-43516
10407,C-40470
26162,C-61352
27043,C-62513
18724,C-51313
27770,C-63443
14611,C-45730
23095,C-57283
21426,C-55022
26888,C-62309
12130,C-42538
24083,C-58604
27095,C-62571
27743,C-63407
19983,C-53055
25679,C-60740
27438,C-63009
25965,C-61103
15435,C-46844
17029,C-48997
12953,C-43578
22577,C-56572
17268,C-49326
18526,C-51048
25331,C-60271
25322,C-60262
23646,C-58014
12275,C-42721
24074,C-58592
25086,C-59931
14463,C-45535
18517,C-51035
21536,C-55175
17014,C-48975
26684,C-62044
22468,C-56428
19256,C-52040
15947,C-47525
27489,C-63075
16474,C-48240
15464,C-46883
20677,C-53989
12122,C-42526
18402,C-50865
21577,C-55227
26591,C-61916
20376,C-53594
24428,C-59061
16931,C-48863
26669,C-62024
26434,C-61712
19727,C-52706
17728,C-49946
28486,C-64379
15180,C-46513
22177,C-56047
18443,C-50925
14154,C-45136
23978,C-58460
23469,C-57781
14844,C-46054
25652,C-60702
22079,C-55911
28263,C-64102
13637,C-44447
13242,C-43952
17423,C-49536
16620,C-48439
21231,C-54751
28652,C-64605
28621,C-64567
27961,C-63700
27377,C-62922
20897,C-54287
22728,C-56790
18608,C-51161
13263,C-43976
23860,C-58306
28346,C-64204
24313,C-58908
14952,C-46206
23474,C-57788
13926,C-44840
18671,C-51244
17238,C-49286
20686,C-54003
26649,C-61994
24351,C-58960
25907,C-61027
28438,C-64321
17849,C-50112
20048,C-53136
24695,C-59409
29039,C-65098
27274,C-62795
24800,C-59543
20958,C-54370
10681,C-40795
17166,C-49192
26609,C-61938
24922,C-59712
26744,C-62120
26388,C-61646
28907,C-64940
12578,C-43111
24821,C-59571
27811,C-63496
21734,C-55440
15222,C-46564
27285,C-62808
14811,C-46005
26445,C-61726
20299,C-53486
19551,C-52455
24118,C-58652
25173,C-60062
26665,C-62017
13031,C-43672
29174,C-65257
20106,C-53215
26616,C-61948
28608,C-64550
25149,C-60017
27512,C-63105
10914,C-41074
20366,C-53583
27036,C-62504
21871,C-55621
27843,C-63544
13797,C-44659
27007,C-62465
26674,C-62031
28917,C-64954
18474,C-50968
18150,C-50519
20985,C-54411
11297,C-41527
24626,C-59321
28234,C-64061
14937,C-46186
19784,C-52780
21132,C-54624
18913,C-51566
16545,C-48337
18156,C-50530
25703,C-60770
29186,C-65275
27526,C-63125
28315,C-64162
24163,C-58705
17288,C-49352
20900,C-54290
28879,C-64907
25603,C-60638
22883,C-56994
19803,C-52806
28749,C-64738
22826,C-56910
22121,C-55968
19536,C-52438
29302,C-65410
27237,C-62751
24605,C-59295
27728,C-63389
29014,C-65067
13701,C-44530
20439,C-53682
28266,C-64105
26648,C-61993
28755,C-64744
25806,C-60901
10151,C-40170
20301,C-53488
17827,C-50082
21202,C-54710
16871,C-48783
27267,C-62787
16125,C-47763
20317,C-53508
27309,C-62841
23035,C-57202
24500,C-59157
27188,C-62686
28170,C-63979
16957,C-48896
19992,C-53065
25093,C-59938
17843,C-50105
20104,C-53210
23652,C-58023
28860,C-64882
25526,C-60536
20690,C-54008
27680,C-63329
17658,C-49841
23165,C-57383
15881,C-47441
15010,C-46275
19574,C-52485
22225,C-56108
25803,C-60898
19438,C-52300
26602,C-61930
22466,C-56426
23240,C-57479
26866,C-62280
18441,C-50922
17036,C-49007
26045,C-61199
18802,C-51422
28133,C-63932
26391,C-61649
16585,C-48389
29123,C-65196
10919,C-41080
19044,C-51760
11769,C-42097
23450,C-57754
22356,C-56276
17504,C-49642
21021,C-54475
16196,C-47869
28328,C-64181
15909,C-47473
10079,C-40093
28847,C-64865
18488,C-50988
26352,C-61597
11510,C-41788
22874,C-56983
21484,C-55100
25167,C-60049
21049,C-54511
21730,C-55436
26918,C-62347
26882,C-62301
29037,C-65096
21168,C-54671
23596,C-57952
17902,C-50186
20942,C-54345
25453,C-60437
11893,C-42255
15718,C-47220
25662,C-60718
19259,C-52045
21245,C-54770
21238,C-54759
24415,C-59044
28298,C-64141
26769,C-62152
12427,C-42922
20353,C-53564
12727,C-43301
22237,C-56123
17533,C-49680
28656,C-64612
25905,C-61024
27903,C-63626
22472,C-56433
21852,C-55591
18983,C-51671
24737,C-59462
27141,C-62628
24190,C-58746
22303,C-56210
22962,C-57097
19327,C-52143
14741,C-45911
18562,C-51097
15573,C-47033
18389,C-50849
21160,C-54660
28454,C-64339
27563,C-63174
23506,C-57835
28495,C-64392
24940,C-59734
21570,C-55219
27392,C-62942
22407,C-56349
19018,C-51725
16409,C-48157
16869,C-48780
20454,C-53703
24748,C-59474
13671,C-44493
18717,C-51302
26366,C-61616
29164,C-65245
28470,C-64359
18261,C-50682
27139,C-62626
13206,C-43905
27449,C-63022
23639,C-58007
28417,C-64291
24640,C-59336
24528,C-59192
18408,C-50876
11691,C-42003
29002,C-65054
18232,C-50640
28976,C-65023
13938,C-44853
20711,C-54034
25000,C-59812
23622,C-57986
19624,C-52566
12799,C-43393
12202,C-42632
25590,C-60619
14495,C-45579
25346,C-60289
28666,C-64629
28094,C-63883
21713,C-55415
24801,C-59544
13585,C-44386
21865,C-55613
22135,C-55988
10906,C-41063
21723,C-55428
16980,C-48928
23811,C-58247
27734,C-63395
26611,C-61940
21310,C-54866
21919,C-55689
17981,C-50291
28059,C-63834
13258,C-43971
18395,C-50857
27247,C-62764
20833,C-54195
29270,C-65375
16900,C-48820
24012,C-58504
26113,C-61290
24612,C-59304
17513,C-49653
18439,C-50916
25442,C-60424
25860,C-60968
19570,C-52478
18959,C-51632
26133,C-61316
26339,C-61580
26965,C-62410
12133,C-42542
15455,C-46870
28036,C-63803
28865,C-64889
27152,C-62640
18870,C-51515
20398,C-53626
28805,C-64805
23274,C-57525
25920,C-61046
18460,C-50949
12455,C-42955
20390,C-53614
25598,C-60630
27985,C-63739
28983,C-65032
26180,C-61374
25122,C-59977
15395,C-46791
23945,C-58414
22410,C-56353
19187,C-51949
25877,C-60988
19290,C-52095
17405,C-49511
28934,C-64977
27634,C-63264
24591,C-59276
18189,C-50579
18695,C-51277
27081,C-62555
28612,C-64554
27143,C-62630
21012,C-54462
26897,C-62321
25546,C-60567
26651,C-61997
14929,C-46177
25507,C-60512
14729,C-45896
26127,C-61308
28491,C-64387
13821,C-44691
21681,C-55374
12659,C-43216
26690,C-62052
24660,C-59366
22800,C-56878
13554,C-44347
17813,C-50063
24707,C-59425
28299,C-64142
16515,C-48293
19985,C-53058
12692,C-43257
17255,C-49308
24268,C-58846
17364,C-49452
20005,C-53079
28827,C-64836
13743,C-44587
21430,C-55028
11512,C-41790
27072,C-62546
28515,C-64419
25933,C-61063
26831,C-62234
26558,C-61876
10766,C-40897
24932,C-59725
13545,C-44334
29118,C-65191
25428,C-60406
27391,C-62940
26605,C-61934
26213,C-61418
23561,C-57907
11030,C-41212
25111,C-59962
19904,C-52947
20938,C-54340
18256,C-50673
19435,C-52294
28366,C-64227
22842,C-56932
27437,C-63006
13869,C-44762
11205,C-41424
13568,C-44368
28479,C-64370
21656,C-55339
11063,C-41257
28940,C-64983
17657,C-49839
26328,C-61565
11403,C-41654
22711,C-56766
11103,C-41300
19724,C-52702
27959,C-63697
24671,C-59378
26977,C-62425
21383,C-54962
17554,C-49707
27897,C-63618
23477,C-57792
19664,C-52617
28938,C-64981
20039,C-53125
17222,C-49262
14223,C-45227
28072,C-63847
27767,C-63439
17441,C-49559
27327,C-62860
20660,C-53965
18971,C-51656
25789,C-60881
15545,C-46994
12888,C-43501
20411,C-53642
28707,C-64679
13874,C-44770
23502,C-57831
27833,C-63530
21611,C-55275
12083,C-42478
27009,C-62468
10758,C-40888
22991,C-57139
15493,C-46923
24595,C-59282
18131,C-50497
18822,C-51452
27343,C-62881
16958,C-48898
28092,C-63879
22508,C-56486
25344,C-60285
17970,C-50277
15782,C-47308
28432,C-64313
18673,C-51246
27456,C-63031
28421,C-64296
20404,C-53633
15844,C-47392
17280,C-49341
22843,C-56933
27150,C-62638
27935,C-63665
10170,C-40193
18443,C-50926
26143,C-61327
13656,C-44473
14550,C-45648
28564,C-64489
23399,C-57689
18366,C-50819
28590,C-64526
13958,C-44880
18206,C-50601
25367,C-60319
13874,C-44771
17072,C-49063
20329,C-53529
18019,C-50341
11688,C-42000
26006,C-61154
25533,C-60550
20816,C-54172
25150,C-60021
19796,C-52797
28102,C-63895
19041,C-51757
28918,C-64955
16126,C-47764
15045,C-46328
25179,C-60074
24050,C-58562
20906,C-54296
29252,C-65354
22406,C-56348
13668,C-44488
19113,C-51850
22671,C-56703
23959,C-58433
22525,C-56506
20792,C-54139
11352,C-41591
23966,C-58443
10559,C-40650
27732,C-63393
17447,C-49568
28032,C-63798
23093,C-57280
23846,C-58286
15768,C-47290
27798,C-63476
28885,C-64915
26949,C-62387
13136,C-43805
20343,C-53546
28060,C-63835
26824,C-62225
15723,C-47229
14455,C-45521
20935,C-54336
16316,C-48032
23308,C-57567
19904,C-52946
29278,C-65385
21240,C-54761
22013,C-55820
22580,C-56577
26635,C-61972
23404,C-57698
22847,C-56940
28913,C-64948
16936,C-48870
18206,C-50600
22977,C-57119
25311,C-60245
26364,C-61614
17706,C-49916
25611,C-60647
20796,C-54143
27020,C-62484
18657,C-51226
16301,C-48011
25017,C-59838
22299,C-56205
26198,C-61395
26311,C-61542
22420,C-56367
17126,C-49136
21747,C-55458
14737,C-45904
16246,C-47938
11751,C-42075
24563,C-59243
27214,C-62717
14250,C-45261
15583,C-47045
13448,C-44211
23552,C-57895
27533,C-63133
27861,C-63566
28931,C-64972
20899,C-54289
28448,C-64332
25194,C-60095
15195,C-46530
26646,C-61990
18050,C-50384
24982,C-59788
18933,C-51595
15290,C-46646
24302,C-58891
24486,C-59136
27632,C-63262
10827,C-40970
14981,C-46239
26520,C-61826
21010,C-54458
27916,C-63644
22817,C-56901
10795,C-40931
20352,C-53563
28147,C-63950
25670,C-60728
22583,C-56582
24683,C-59394
11780,C-42112
12144,C-42556
23480,C-57796
28296,C-64139
21006,C-54453
28773,C-64765
11290,C-41519
28288,C-64128
19394,C-52237
25697,C-60764
24464,C-59108
20065,C-53158
16250,C-47944
27998,C-63755
26830,C-62232
17660,C-49849
21504,C-55132
15809,C-47342
21987,C-55790
13747,C-44593
26181,C-61375
29025,C-65080
11898,C-42260
16484,C-48254
16139,C-47784
22640,C-56660
22154,C-56012
13294,C-44016
27181,C-62678
23702,C-58093
27626,C-63255
20429,C-53669
13973,C-44897
18245,C-50659
17344,C-49424
28824,C-64830
24347,C-58956
15002,C-46264
29240,C-65342
16939,C-48873
27070,C-62544
27549,C-63156
28697,C-64666
16598,C-48407
22295,C-56200
28790,C-64786
27231,C-62741
28233,C-64060
24823,C-59574
14104,C-45071
14804,C-45995
15977,C-47562
28570,C-64496
27290,C-62814
26979,C-62429
26056,C-61216
28361,C-64222
11277,C-41505
17395,C-49498
22361,C-56287
23496,C-57819
17803,C-50053
20638,C-53942
21346,C-54912
26118,C-61297
27156,C-62645
28252,C-64089
26394,C-61655
11953,C-42324
27757,C-63426
21587,C-55242
27236,C-62749
20952,C-54362
25273,C-60197
18553,C-51086
15003,C-46266
27742,C-63406
16688,C-48534
23063,C-57238
23310,C-57572
25594,C-60624
26261,C-61474
24883,C-59664
23101,C-57293
15525,C-46972
10829,C-40973
28437,C-64319
24542,C-59213
25640,C-60683
17283,C-49344
11354,C-41593
12568,C-43098
11785,C-42120
14779,C-45961
26458,C-61745
16241,C-47932
26365,C-61615
17259,C-49314
17439,C-49556
24262,C-58838
21236,C-54757
12693,C-43258
26823,C-62224
24921,C-59711
25239,C-60153
16833,C-48722
23532,C-57868
24170,C-58718
16254,C-47948
18366,C-50818
10575,C-40668
28195,C-64011
26432,C-61709
15066,C-46361
22419,C-56366
16393,C-48136
23087,C-57270
28404,C-64274
26294,C-61521
10505,C-40584
27928,C-63657
20490,C-53755
24560,C-59238
19952,C-53011
10937,C-41102
19313,C-52127
16699,C-48547
26368,C-61621
14143,C-45123
19417,C-52270
25913,C-61035
15790,C-47321
28482,C-64374
13472,C-44241
27942,C-63674
26921,C-62351
29167,C-65248
13964,C-44886
20932,C-54333
28711,C-64685
24617,C-59309
28029,C-63795
20068,C-53162
19401,C-52250
26449,C-61731
23489,C-57807
18435,C-50911
12876,C-43487
26361,C-61610
16303,C-48014
26292,C-61519
14128,C-45103
28957,C-65000
11768,C-42096
24362,C-58973
23470,C-57783
22646,C-56669
28056,C-63831
13050,C-43699
14166,C-45156
16276,C-47978
21050,C-54512
25286,C-60212
19716,C-52693
26661,C-62012
10981,C-41153
16184,C-47854
24270,C-58849
27981,C-63731
16193,C-47864
12776,C-43364
21636,C-55307
15237,C-46583
23528,C-57862
27762,C-63431
24094,C-58619
13213,C-43915
17228,C-49269
19758,C-52748
15315,C-46677
24838,C-59600
19644,C-52593
24296,C-58883
24078,C-58597
15553,C-47004
26304,C-61533
20769,C-54112
17990,C-50304
22899,C-57015
18475,C-50969
27797,C-63475
17041,C-49014
28674,C-64640
25133,C-59994
16026,C-47625
10121,C-40138
24042,C-58552
20948,C-54355
23621,C-57983
11651,C-41955
24447,C-59086
20076,C-53174
27738,C-63401
16136,C-47781
19264,C-52054
13947,C-44864
18059,C-50395
11059,C-41252
27250,C-62769
19378,C-52215
29300,C-65408
14651,C-45784
21126,C-54618
14792,C-45979
11175,C-41387
22772,C-56842
28989,C-65040
28307,C-64152
23746,C-58153
11858,C-42209
18679,C-51255
14849,C-46059
28674,C-64639
23034,C-57199
25686,C-60749
29070,C-65135
28582,C-64514
20498,C-53766
18450,C-50934
25987,C-61130
26347,C-61590
24812,C-59559
23177,C-57397
28096,C-63885
19597,C-52522
28151,C-63955
24659,C-59364
22657,C-56684
22548,C-56537
24654,C-59357
26455,C-61741
27475,C-63055
23882,C-58336
26027,C-61179
22904,C-57021
25979,C-61121
17213,C-49250
19099,C-51825
28369,C-64231
28385,C-64251
29110,C-65180
16920,C-48848
10935,C-41100
24413,C-59042
21585,C-55239
25068,C-59903
19939,C-52993
25258,C-60178
11129,C-41334
19967,C-53033
28715,C-64690
10206,C-40236
13552,C-44345
25564,C-60588
20231,C-53387
23057,C-57231
16051,C-47656
26243,C-61454
14515,C-45601
27024,C-62489
27782,C-63458
25265,C-60187
28728,C-64709
10995,C-41169
20059,C-53151
29193,C-65282
16406,C-48154
27766,C-63438
11409,C-41660
20179,C-53320
13043,C-43688
19578,C-52491
28724,C-64704
28541,C-64459
14512,C-45597
24760,C-59495
28802,C-64801
28529,C-64440
24980,C-59785
19729,C-52709
18935,C-51597
16330,C-48047
18569,C-51107
20763,C-54105
28405,C-64275
11272,C-41499
25664,C-60722
27418,C-62981
22662,C-56690
10860,C-41009
27079,C-62553
26937,C-62370
26884,C-62305
14856,C-46067
11277,C-41504
10078,C-40092
25618,C-60655
27541,C-63142
17958,C-50262
24477,C-59126
25135,C-59997
23371,C-57650
22130,C-55980
23044,C-57212
26164,C-61355
27619,C-63248
17368,C-49459
24489,C-59142
15949,C-47527
25929,C-61056
26000,C-61146
11715,C-42031
16099,C-47722
25178,C-60072
18439,C-50917
13737,C-44578
12673,C-43232
28215,C-64034
28128,C-63924
19200,C-51965
10353,C-40410
20911,C-54306
27291,C-62818
13540,C-44325
15226,C-46570
26952,C-62390
23393,C-57680
23512,C-57841
24488,C-59140
24345,C-58953
24345,C-58952
14178,C-45170
22026,C-55839
25386,C-60347
26089,C-61264
17458,C-49580
27275,C-62796
17753,C-49977
10822,C-40964
26672,C-62028
15194,C-46529
27481,C-63065
25033,C-59856
27012,C-62472
21090,C-54572
14654,C-45791
14919,C-46163
28224,C-64047
24311,C-58905
27940,C-63671
25513,C-60518
19293,C-52100
23378,C-57662
25780,C-60868
18864,C-51506
11800,C-42141
14716,C-45878
11992,C-42372
17936,C-50232
15027,C-46302
18793,C-51411
22767,C-56837
24700,C-59416
28208,C-64025
17782,C-50024
26668,C-62023
28063,C-63838
25742,C-60821
15123,C-46435
27664,C-63307
21620,C-55287
26101,C-61277
26779,C-62164
21303,C-54855
22603,C-56608
22551,C-56541
13857,C-44744
28799,C-64797
15850,C-47403
21350,C-54918
17526,C-49669
14978,C-46236
15551,C-47001
23589,C-57945
16920,C-48849
18705,C-51289
21805,C-55529
24327,C-58929
20879,C-54261
10405,C-40467
24767,C-59502
27703,C-63361
20159,C-53289
28431,C-64312
27597,C-63219
23803,C-58234
27023,C-62488
11128,C-41331
28947,C-64990
17484,C-49611
15472,C-46894
22810,C-56893
18010,C-50330
16657,C-48494
25369,C-60322
23204,C-57432
16192,C-47863
13142,C-43814
26618,C-61950
14561,C-45663
20425,C-53663
19675,C-52634
12209,C-42639
29006,C-65058
27514,C-63108
22736,C-56801
17367,C-49456
27136,C-62621
21200,C-54707
26681,C-62039
20381,C-53600
23871,C-58320
16375,C-48112
12622,C-43166
28849,C-64868
26915,C-62342
28427,C-64305
21623,C-55291
25621,C-60659
26130,C-61311
25275,C-60199
26451,C-61734
10573,C-40664
23597,C-57953
12228,C-42662
21022,C-54477
18562,C-51098
28508,C-64411
27354,C-62893
19012,C-51715
24163,C-58706
20663,C-53969
16187,C-47857
21363,C-54939
16232,C-47921
23759,C-58173
15718,C-47219
16267,C-47967
11205,C-41425
27423,C-62987
12116,C-42520
14241,C-45251
21261,C-54794
18183,C-50571
14610,C-45729
15249,C-46596
22439,C-56394
22092,C-55931
22080,C-55912
11843,C-42192
27640,C-63276
18460,C-50948
23517,C-57848
23291,C-57545
23816,C-58253
25959,C-61093
16571,C-48372
21497,C-55121
22162,C-56025
28002,C-63761
13317,C-44050
20060,C-53153
19618,C-52557
25087,C-59932
11191,C-41406
25209,C-60113
18416,C-50886
27698,C-63356
15781,C-47306
28830,C-64841
19702,C-52676
15278,C-46632
19828,C-52844
12892,C-43505
26502,C-61804
24989,C-59798
27602,C-63227
28589,C-64524
29143,C-65221
27967,C-63709
23729,C-58129
18218,C-50624
16158,C-47814
24417,C-59047
22490,C-56459
28357,C-64218
17933,C-50223
11898,C-42261
20886,C-54271
27359,C-62900
11532,C-41812
12835,C-43439
20774,C-54119
20870,C-54248
13261,C-43974
14263,C-45279
21407,C-54995
11762,C-42089
25078,C-59916
27689,C-63343
28169,C-63977
12564,C-43094
17386,C-49484
13551,C-44344
26070,C-61236
13543,C-44328
25840,C-60940
27386,C-62933
21005,C-54452
15766,C-47288
13047,C-43695
23752,C-58165
12573,C-43106
21370,C-54948
27980,C-63729
20095,C-53197
18986,C-51677
17515,C-49655
25906,C-61026
18020,C-50343
13419,C-44178
12982,C-43615
19709,C-52684
25007,C-59823
27965,C-63705
19432,C-52290
23009,C-57166
25121,C-59976
18109,C-50469
16372,C-48109
12754,C-43335
25220,C-60128
28144,C-63944
27860,C-63564
29225,C-65321
24911,C-59700
28546,C-64469
17488,C-49618
28643,C-64593
19888,C-52922
24772,C-59507
11406,C-41657
25901,C-61017
20132,C-53246
25926,C-61053
29071,C-65136
22665,C-56693
24079,C-58598
18296,C-50726
26407,C-61669
21147,C-54644
25643,C-60687
24543,C-59214
27808,C-63493
22371,C-56303
15719,C-47222
28941,C-64984
17138,C-49155
11715,C-42032
14766,C-45944
23658,C-58032
14073,C-45034
19674,C-52632
19674,C-52631
18989,C-51682
14542,C-45637
16092,C-47713
11776,C-42107
28342,C-64198
15070,C-46365
23905,C-58364
24796,C-59539
21311,C-54868
21127,C-54619
25912,C-61034
18881,C-51530
27926,C-63655
21425,C-55019
27176,C-62670
27790,C-63467
22622,C-56629
20018,C-53096
18810,C-51437
21761,C-55472
11382,C-41629
28280,C-64120
23199,C-57426
11614,C-41910
20637,C-53940
26571,C-61892
17409,C-49515
25081,C-59921
26677,C-62034
28199,C-64016
16458,C-48221
12436,C-42933
22173,C-56041
26511,C-61817
22011,C-55818
21814,C-55539
27864,C-63571
24049,C-58561
12766,C-43352
24068,C-58584
28959,C-65004
24733,C-59458
11449,C-41711
10562,C-40653
25624,C-60662
15765,C-47287
15781,C-47307
21725,C-55430
14906,C-46143
15312,C-46671
24014,C-58508
28495,C-64393
23015,C-57175
25502,C-60504
27259,C-62778
13166,C-43845
17382,C-49477
26415,C-61682
28281,C-64121
16261,C-47958
29282,C-65389
25313,C-60248
21942,C-55727
14709,C-45869
19782,C-52778
10790,C-40926
12851,C-43457
16530,C-48314
10913,C-41073
22188,C-56062
27547,C-63154
26910,C-62335
14863,C-46078
21299,C-54849
20665,C-53973
20316,C-53506
12144,C-42557
28856,C-64878
18079,C-50426
22939,C-57065
28200,C-64017
17710,C-49921
21893,C-55651
16100,C-47724
16197,C-47871
23230,C-57466
20981,C-54403
24508,C-59166
17991,C-50306
17401,C-49505
18359,C-50807
15845,C-47393
12932,C-43552
25888,C-61003
21601,C-55261
21118,C-54608
13915,C-44824
27952,C-63688
25479,C-60469
26661,C-62013
27966,C-63706
21756,C-55467
22905,C-57022
20577,C-53866
27592,C-63213
20558,C-53840
16362,C-48096
25760,C-60843
22422,C-56369
26642,C-61984
27687,C-63338
13723,C-44556
15502,C-46937
25423,C-60396
24657,C-59362
29325,C-65441
14227,C-45233
15911,C-47475
14622,C-45742
16481,C-48251
28657,C-64613
17807,C-50057
21109,C-54597
22116,C-55962
22882,C-56993
16154,C-47803
29184,C-65272
26487,C-61781
23336,C-57606
14533,C-45624
21564,C-55211
21339,C-54904
13989,C-44918
14431,C-45483
24957,C-59757
10054,C-40064
17244,C-49295
21997,C-55801
12850,C-43456
17916,C-50201
19538,C-52441
13610,C-44416
25164,C-60043
21379,C-54957
27027,C-62495
19010,C-51713
27691,C-63345
25460,C-60445
27659,C-63300
15391,C-46787
25527,C-60541
25883,C-60997
26528,C-61838
25787,C-60878
24015,C-58512
18249,C-50663
26984,C-62436
13894,C-44796
22069,C-55898
21348,C-54915
22429,C-56377
22429,C-56376
26716,C-62087
21315,C-54873
27488,C-63074
11749,C-42072
12374,C-42853
21416,C-55008
25981,C-61123
17796,C-50041
18480,C-50977
23840,C-58280
27522,C-63121
12016,C-42398
11872,C-42230
25234,C-60146
28571,C-64497
27951,C-63686
28131,C-63929
25495,C-60493
11922,C-42287
11367,C-41611
25307,C-60240
22421,C-56368
11757,C-42081
23647,C-58016
23503,C-57832
25267,C-60189
19810,C-52817
26760,C-62140
25616,C-60652
15746,C-47260
26430,C-61707
27092,C-62566
28082,C-63865
19894,C-52930
19047,C-51763
23834,C-58274
29131,C-65204
27905,C-63628
26423,C-61696
28199,C-64015
29134,C-65207
11076,C-41272
28382,C-64247
18019,C-50342
12747,C-43328
24658,C-59363
19215,C-51985
28997,C-65049
18283,C-50709
18503,C-51017
11101,C-41298
27617,C-63245
26799,C-62190
20216,C-53369
25159,C-60036
26786,C-62171
19401,C-52249
19675,C-52633
24734,C-59459
24384,C-58999
27046,C-62516
17895,C-50176
11240,C-41465
23201,C-57429
17449,C-49570
13832,C-44708
28578,C-64506
10481,C-40556
21850,C-55589
29008,C-65061
13138,C-43807
21182,C-54689
12240,C-42679
12744,C-43323
25250,C-60169
25084,C-59928
14963,C-46220
10085,C-40099
17262,C-49317
25755,C-60836
17232,C-49274
24551,C-59224
25794,C-60887
12985,C-43618
21319,C-54880
25363,C-60315
22517,C-56497
28523,C-64433
21891,C-55649
11238,C-41463
28293,C-64134
11231,C-41455
17048,C-49025
14572,C-45679
13119,C-43781
27249,C-62767
11092,C-41288
21960,C-55752
19450,C-52317
28092,C-63880
26517,C-61823
24218,C-58784
11793,C-42131
14837,C-46044
17140,C-49158
13931,C-44846
12085,C-42480
12448,C-42947
23382,C-57667
29028,C-65084
24274,C-58856
24411,C-59038
21226,C-54745
20262,C-53430
23789,C-58217
21704,C-55402
28440,C-64323
21347,C-54913
16057,C-47664
13848,C-44732
17993,C-50309
29094,C-65160
28503,C-64404
21364,C-54940
17390,C-49489
11781,C-42113
25329,C-60269
23712,C-58106
26186,C-61381
26234,C-61441
27328,C-62862
27924,C-63653
28817,C-64819
21746,C-55456
28813,C-64815
26170,C-61362
18293,C-50721
11046,C-41234
10581,C-40678
10581,C-40677
12738,C-43316
26092,C-61267
11665,C-41972
28442,C-64325
19354,C-52183
24874,C-59654
14255,C-45269
23660,C-58035
22792,C-56869
12769,C-43357
12893,C-43506
23706,C-58099
20349,C-53558
22117,C-55964
14968,C-46226
18695,C-51278
19310,C-52124
26624,C-61957
27336,C-62873
22602,C-56606
23811,C-58246
13701,C-44529
21680,C-55373
19576,C-52487
24548,C-59219
24834,C-59592
22909,C-57029
11716,C-42034
29291,C-65399
21581,C-55232
15125,C-46437
19492,C-52377
24223,C-58790
18116,C-50478
24383,C-58998
23420,C-57718
17472,C-49598
27940,C-63672
27837,C-63536
29248,C-65350
29109,C-65179
21400,C-54986
21146,C-54643
18579,C-51119
23242,C-57484
23242,C-57483
23598,C-57954
15135,C-46449
29096,C-65163
23364,C-57641
22458,C-56416
19314,C-52128
23241,C-57481
29212,C-65306
25406,C-60372
17939,C-50237
20878,C-54258
24012,C-58503
22727,C-56788
28435,C-64317
18852,C-51491
16502,C-48277
25620,C-60658
15139,C-46456
18427,C-50899
25668,C-60726
22979,C-57125
17583,C-49746
18493,C-51001
18319,C-50756
26072,C-61239
12279,C-42728
14051,C-44999
28321,C-64170
29197,C-65287
16096,C-47718
28274,C-64114
19056,C-51773
28725,C-64706
26065,C-61229
22697,C-56748
10258,C-40297
16523,C-48306
17771,C-50009
23362,C-57639
10099,C-40116
18354,C-50801
28534,C-64448
24830,C-59586
17794,C-50039
25088,C-59933
14433,C-45488
18804,C-51427
13611,C-44417
22444,C-56399
22002,C-55807
16973,C-48919
26483,C-61776
26860,C-62272
17068,C-49058
27716,C-63375
13434,C-44196
19144,C-51886
26477,C-61769
11112,C-41311
18401,C-50864
15503,C-46939
22905,C-57023
19841,C-52860
25130,C-59987
13525,C-44304
20908,C-54298
24873,C-59652
25657,C-60710
